image_name,x,y,z,heading_rad,label
001333.png,-0.2936,0.9,0.0031,0.5077,crossroad
001334.png,-0.2943,0.8997,0.0031,0.5012,crossroad
001335.png,-0.2949,0.8993,0.0031,0.4946,crossroad
001336.png,-0.2956,0.899,0.0031,0.4881,crossroad
001337.png,-0.2962,0.8986,0.0031,0.4816,crossroad
001338.png,-0.297,0.8982,0.0031,0.4738,crossroad
001339.png,-0.2977,0.8979,0.0031,0.4677,crossroad
001340.png,-0.2999,0.8968,0.0031,0.4638,crossroad
001341.png,-0.3053,0.8941,0.0031,0.4673,crossroad
001342.png,-0.3142,0.8895,0.0031,0.4733,crossroad
001343.png,-0.2821,0.2886,0.0031,-2.9081,crossroad
001344.png,-0.8798,-0.2926,0.0031,0.0235,crossroad
001345.png,0.3223,0.2983,0.0031,1.2489,crossroad
001346.png,0.3186,0.2798,0.0031,1.5422,crossroad
001347.png,0.2981,0.3165,0.0031,1.9394,crossroad
001348.png,0.2922,0.3245,0.0031,1.9386,crossroad
001349.png,0.2933,0.3215,0.0031,1.9388,crossroad
001350.png,0.2945,0.3185,0.0031,1.9389,crossroad
001351.png,0.2957,0.3154,0.0031,1.9391,crossroad
001352.png,0.2971,0.3118,0.0031,1.9393,crossroad
001353.png,0.2982,0.3088,0.0031,1.9395,crossroad
001354.png,0.2994,0.3058,0.0031,1.9397,crossroad
001355.png,0.3006,0.3028,0.0031,1.9398,crossroad
001356.png,0.3017,0.2997,0.0031,1.94,crossroad
001357.png,0.3029,0.2967,0.0031,1.9402,crossroad
001358.png,0.3041,0.2937,0.0031,1.9404,crossroad
001359.png,0.3052,0.2907,0.0031,1.9405,crossroad
001360.png,0.3064,0.2877,0.0031,1.9407,crossroad
001361.png,0.3076,0.2846,0.0031,1.9409,crossroad
001362.png,0.3087,0.2816,0.0031,1.9411,crossroad
001363.png,0.3087,0.2816,0.0031,1.9411,crossroad
001364.png,0.3087,0.2816,0.0031,1.9411,crossroad
001365.png,0.3087,0.2816,0.0031,1.9411,crossroad
001366.png,0.3087,0.2816,0.0031,1.9411,crossroad
001367.png,0.3087,0.2816,0.0031,1.9411,crossroad
001368.png,0.3087,0.2816,0.0031,1.9411,crossroad
001369.png,0.3087,0.2816,0.0031,1.9411,crossroad
001370.png,0.3087,0.2816,0.0031,1.9411,crossroad
001371.png,0.3087,0.2816,0.0031,1.9411,crossroad
001372.png,0.3087,0.2816,0.0031,1.9411,crossroad
001373.png,0.3087,0.2816,0.0031,1.9411,crossroad
001374.png,0.3089,0.2813,0.0031,1.9366,crossroad
001375.png,0.3087,0.2817,0.0031,1.9116,crossroad
001376.png,0.3083,0.2831,0.0031,1.8438,crossroad
001377.png,0.3079,0.2848,0.0031,1.7276,crossroad
001378.png,0.3078,0.2856,0.0031,1.5627,crossroad
001379.png,0.3078,0.2861,0.0031,1.3542,crossroad
001380.png,0.3078,0.286,0.0031,1.1084,crossroad
001381.png,0.3077,0.2859,0.0031,0.8301,crossroad
001382.png,0.3071,0.2855,0.0031,0.4648,crossroad
001383.png,0.3062,0.2851,0.0031,0.1512,crossroad
001384.png,0.3055,0.2851,0.0031,-0.1613,crossroad
001385.png,0.3051,0.2852,0.0031,-0.4696,crossroad
001386.png,0.3052,0.2851,0.0031,-0.7703,crossroad
001387.png,0.3058,0.2843,0.0031,-1.0618,crossroad
001388.png,0.3063,0.2834,0.0031,-1.3463,crossroad
001389.png,0.3064,0.2824,0.0031,-1.6234,crossroad
001390.png,0.3063,0.2821,0.0031,-1.898,crossroad
001391.png,0.3063,0.282,0.0031,-2.1687,crossroad
001392.png,0.3063,0.282,0.0031,-2.4415,crossroad
001393.png,0.3064,0.282,0.0031,-2.4473,crossroad
001394.png,0.3064,0.2821,0.0031,-2.4531,crossroad
001395.png,0.3064,0.2821,0.0031,-2.4589,crossroad
001396.png,0.3065,0.2821,0.0031,-2.4635,crossroad
001397.png,0.3065,0.2821,0.0031,-2.4635,crossroad
001398.png,0.3065,0.2821,0.0031,-2.4635,crossroad
001399.png,0.3065,0.2821,0.0031,-2.4635,crossroad
001400.png,0.3065,0.2821,0.0031,-2.4635,crossroad
001401.png,0.3065,0.2821,0.0031,-2.4635,crossroad
001402.png,0.3065,0.2821,0.0031,-2.4635,crossroad
001403.png,0.3066,0.2823,0.0031,-2.4628,crossroad
001404.png,0.3095,0.2846,0.0031,-2.4581,crossroad
001405.png,0.3198,0.2931,0.0031,-2.4506,crossroad
001406.png,0.2917,0.8836,0.0031,1.2213,crossroad
001407.png,0.306,0.9221,0.0031,1.21,crossroad
001408.png,0.3046,0.9182,0.0031,1.2102,crossroad
001409.png,0.2969,0.8981,0.0031,1.2053,crossroad
001410.png,0.2877,0.8734,0.0031,1.1824,crossroad
001411.png,0.2954,0.8922,0.0031,1.1826,crossroad
001412.png,0.2954,0.8923,0.0031,1.182,crossroad
001413.png,0.2955,0.8924,0.0031,1.1812,crossroad
001414.png,0.2955,0.8925,0.0031,1.1806,crossroad
001415.png,0.2955,0.8925,0.0031,1.1803,crossroad
001416.png,0.2953,0.892,0.0031,1.1808,crossroad
001417.png,0.2946,0.8903,0.0031,1.1831,crossroad
001418.png,0.2939,0.8884,0.0031,1.1852,crossroad
001419.png,0.2939,0.8884,0.0031,1.1852,crossroad
001420.png,0.2939,0.8884,0.0031,1.1852,crossroad
001421.png,0.2939,0.8884,0.0031,1.1852,crossroad
001422.png,0.2939,0.8884,0.0031,1.1852,crossroad
001423.png,0.2939,0.8884,0.0031,1.1852,crossroad
001424.png,0.294,0.8887,0.0031,1.1968,crossroad
001425.png,0.2942,0.8893,0.0031,1.253,crossroad
001426.png,0.2943,0.8898,0.0031,1.3568,crossroad
001427.png,0.2943,0.8899,0.0031,1.4928,crossroad
001428.png,0.2944,0.8901,0.0031,1.6562,crossroad
001429.png,0.2944,0.8901,0.0031,1.8488,crossroad
001430.png,0.2946,0.8895,0.0031,2.0706,crossroad
001431.png,0.2949,0.8891,0.0031,2.3224,crossroad
001432.png,0.2953,0.8887,0.0031,2.6564,crossroad
001433.png,0.2955,0.8886,0.0031,2.9058,crossroad
001434.png,0.2956,0.8886,0.0031,3.0335,crossroad
001435.png,0.2961,0.8886,0.0031,3.076,crossroad
001436.png,0.2961,0.8886,0.0031,3.1049,crossroad
001437.png,0.2961,0.8886,0.0031,3.1338,crossroad
001438.png,0.2961,0.8886,0.0031,-3.1206,crossroad
001439.png,0.2962,0.8886,0.0031,-3.0917,crossroad
001440.png,0.2962,0.8886,0.0031,-3.0628,crossroad
001441.png,0.2964,0.8886,0.0031,-3.0351,crossroad
001442.png,0.2978,0.8888,0.0031,-3.0074,crossroad
001443.png,0.299,0.8889,0.0031,-2.9843,crossroad
001444.png,0.3001,0.8891,0.0031,-2.9612,crossroad
001445.png,0.3011,0.8893,0.0031,-2.9302,crossroad
001446.png,0.301,0.8893,0.0031,-2.8448,crossroad
001447.png,0.3011,0.8893,0.0031,-2.6767,crossroad
001448.png,0.3013,0.8895,0.0031,-2.438,crossroad
001449.png,0.3017,0.8898,0.0031,-2.152,crossroad
001450.png,0.3018,0.8901,0.0031,-1.8368,crossroad
001451.png,0.3019,0.8906,0.0031,-1.5071,crossroad
001452.png,0.302,0.8906,0.0031,-1.104,crossroad
001453.png,0.3024,0.8899,0.0031,-0.7733,crossroad
001454.png,0.3029,0.8896,0.0031,-0.451,crossroad
001455.png,0.3035,0.8894,0.0031,-0.1401,crossroad
001456.png,0.3038,0.8893,0.0031,0.1657,crossroad
001457.png,0.3039,0.8894,0.0031,0.4625,crossroad
001458.png,0.3042,0.8895,0.0031,0.7512,crossroad
001459.png,0.3045,0.8899,0.0031,1.0364,crossroad
001460.png,0.3047,0.8905,0.0031,1.3239,crossroad
001461.png,0.3048,0.8911,0.0031,1.6167,crossroad
001462.png,0.3047,0.8919,0.0031,1.973,crossroad
001463.png,0.3044,0.8924,0.0031,2.2715,crossroad
001464.png,0.3043,0.8925,0.0031,2.5718,crossroad
001465.png,0.3045,0.8924,0.0031,2.6956,crossroad
001466.png,0.3045,0.8924,0.0031,2.7016,crossroad
001467.png,0.3045,0.8924,0.0031,2.7077,crossroad
001468.png,0.3045,0.8924,0.0031,2.7137,crossroad
001469.png,0.3045,0.8924,0.0031,2.7197,crossroad
001470.png,0.3045,0.8924,0.0031,2.7257,crossroad
001471.png,0.3045,0.8924,0.0031,2.7317,crossroad
001472.png,0.3045,0.8924,0.0031,2.739,crossroad
001473.png,0.3044,0.8924,0.0031,2.745,crossroad
001474.png,0.3044,0.8924,0.0031,2.756,crossroad
001475.png,0.3034,0.8928,0.0031,2.8063,crossroad
001476.png,0.3015,0.8934,0.0031,2.9128,crossroad
001477.png,0.299,0.8938,0.0031,3.0758,crossroad
001478.png,0.2976,0.8938,0.0031,-2.9925,crossroad
001479.png,0.2972,0.8937,0.0031,-2.7355,crossroad
001480.png,0.2972,0.8937,0.0031,-2.5031,crossroad
001481.png,0.2975,0.894,0.0031,-2.4887,crossroad
001482.png,0.2979,0.8943,0.0031,-2.4744,crossroad
001483.png,0.2983,0.8946,0.0031,-2.4572,crossroad
001484.png,0.2975,0.8939,0.0031,-2.4499,crossroad
001485.png,0.2912,0.8888,0.0031,-2.4571,crossroad
001486.png,-0.2983,0.3191,0.0031,-1.4637,crossroad
001487.png,-0.2947,0.2856,0.0031,-1.4678,crossroad
001488.png,-0.2993,0.2874,0.0031,-1.4192,crossroad
001489.png,-0.3045,0.3212,0.0031,-1.4206,crossroad
001490.png,-0.3213,0.3181,0.0031,-2.4312,crossroad
001491.png,-1.4779,-0.2889,0.0031,-2.5531,t_junction
001492.png,-1.5122,-0.3117,0.0031,-2.5539,t_junction
001493.png,-1.505,-0.3066,0.0031,-2.5484,t_junction
001494.png,-1.4926,-0.2982,0.0031,-2.5472,t_junction
001495.png,-1.4914,-0.2974,0.0031,-2.5469,t_junction
001496.png,-1.4902,-0.2966,0.0031,-2.5466,t_junction
001497.png,-1.4889,-0.2957,0.0031,-2.5463,t_junction
001498.png,-1.4877,-0.2949,0.0031,-2.546,t_junction
001499.png,-1.4865,-0.2941,0.0031,-2.5457,t_junction
001500.png,-1.4852,-0.2932,0.0031,-2.5454,t_junction
001501.png,-1.484,-0.2924,0.0031,-2.5451,t_junction
001502.png,-1.4828,-0.2916,0.0031,-2.5448,t_junction
001503.png,-1.4815,-0.2907,0.0031,-2.5446,t_junction
001504.png,-1.4801,-0.2897,0.0031,-2.5442,t_junction
001505.png,-1.4794,-0.2893,0.0031,-2.5477,t_junction
001506.png,-1.481,-0.2903,0.0031,-2.5842,t_junction
001507.png,-1.4818,-0.2909,0.0031,-2.5941,t_junction
001508.png,-1.4827,-0.2914,0.0031,-2.6045,t_junction
001509.png,-1.4836,-0.2919,0.0031,-2.6148,t_junction
001510.png,-1.4845,-0.2924,0.0031,-2.6251,t_junction
001511.png,-1.4855,-0.293,0.0031,-2.6354,t_junction
001512.png,-1.4864,-0.2935,0.0031,-2.6457,t_junction
001513.png,-1.4873,-0.294,0.0031,-2.6561,t_junction
001514.png,-1.4884,-0.2945,0.0031,-2.6685,t_junction
001515.png,-1.4893,-0.295,0.0031,-2.6788,t_junction
001516.png,-1.4904,-0.2955,0.0031,-2.6936,t_junction
001517.png,-1.4917,-0.2961,0.0031,-2.7322,t_junction
001518.png,-1.4929,-0.2966,0.0031,-2.8081,t_junction
001519.png,-1.4944,-0.2971,0.0031,-2.9239,t_junction
001520.png,-1.4956,-0.2973,0.0031,-3.0835,t_junction
001521.png,-1.4959,-0.2973,0.0031,2.9993,t_junction
001522.png,-1.4961,-0.2972,0.0031,2.761,t_junction
001523.png,-1.496,-0.2973,0.0031,2.4888,t_junction
001524.png,-1.4956,-0.2978,0.0031,2.1262,t_junction
001525.png,-1.4952,-0.2985,0.0031,1.8029,t_junction
001526.png,-1.4952,-0.2994,0.0031,1.4711,t_junction
001527.png,-1.4953,-0.3003,0.0031,1.1396,t_junction
001528.png,-1.4957,-0.3008,0.0031,0.8135,t_junction
001529.png,-1.4955,-0.3007,0.0031,0.4958,t_junction
001530.png,-1.4947,-0.3004,0.0031,0.1884,t_junction
001531.png,-1.4935,-0.3003,0.0031,-0.1134,t_junction
001532.png,-1.4929,-0.3005,0.0031,-0.4116,t_junction
001533.png,-1.4927,-0.3006,0.0031,-0.705,t_junction
001534.png,-1.4926,-0.3007,0.0031,-1.0576,t_junction
001535.png,-1.4927,-0.3005,0.0031,-1.1215,t_junction
001536.png,-1.4928,-0.3003,0.0031,-1.1276,t_junction
001537.png,-1.4929,-0.3001,0.0031,-1.1338,t_junction
001538.png,-1.493,-0.2998,0.0031,-1.1399,t_junction
001539.png,-1.4931,-0.2996,0.0031,-1.1461,t_junction
001540.png,-1.4932,-0.2993,0.0031,-1.1522,t_junction
001541.png,-1.4933,-0.2991,0.0031,-1.1583,t_junction
001542.png,-1.4934,-0.2988,0.0031,-1.1645,t_junction
001543.png,-1.4935,-0.2986,0.0031,-1.1706,t_junction
001544.png,-1.4937,-0.2983,0.0031,-1.1784,t_junction
001545.png,-1.4935,-0.2986,0.0031,-1.2084,t_junction
001546.png,-1.493,-0.3003,0.0031,-1.3044,t_junction
001547.png,-1.4925,-0.3025,0.0031,-1.4883,t_junction
001548.png,-1.4926,-0.3045,0.0031,-1.7479,t_junction
001549.png,-1.4932,-0.3065,0.0031,-2.0599,t_junction
001550.png,-1.4939,-0.3076,0.0031,-2.3998,t_junction
001551.png,-1.4936,-0.3074,0.0031,-2.7506,t_junction
001552.png,-1.4932,-0.3073,0.0031,-2.826,t_junction
001553.png,-1.4928,-0.3071,0.0031,-2.8337,t_junction
001554.png,-1.4923,-0.307,0.0031,-2.843,t_junction
001555.png,-1.491,-0.3066,0.0031,-2.8463,t_junction
001556.png,-1.485,-0.3047,0.0031,-2.8453,t_junction
001557.png,-1.4751,0.3137,0.0031,-2.6369,t_junction
001558.png,-1.4854,0.3079,0.0031,-2.6363,t_junction
001559.png,-1.4863,0.3075,0.0031,-2.6378,t_junction
001560.png,-1.4871,0.307,0.0031,-2.6393,t_junction
001561.png,-1.4879,0.3066,0.0031,-2.6408,t_junction
001562.png,-1.4888,0.3061,0.0031,-2.6423,t_junction
001563.png,-1.4896,0.3056,0.0031,-2.6439,t_junction
001564.png,-1.4904,0.3052,0.0031,-2.6454,t_junction
001565.png,-1.4912,0.3047,0.0031,-2.6469,t_junction
001566.png,-1.4922,0.3042,0.0031,-2.6487,t_junction
001567.png,-1.493,0.3038,0.0031,-2.6508,t_junction
001568.png,-1.4937,0.3034,0.0031,-2.663,t_junction
001569.png,-1.495,0.3028,0.0031,-2.7122,t_junction
001570.png,-1.4962,0.3023,0.0031,-2.8101,t_junction
001571.png,-1.4974,0.302,0.0031,-2.9567,t_junction
001572.png,-1.499,0.3018,0.0031,3.1341,t_junction
001573.png,-1.5001,0.3018,0.0031,2.9025,t_junction
001574.png,-1.5011,0.3022,0.0031,2.635,t_junction
001575.png,-1.5025,0.3032,0.0031,2.3331,t_junction
001576.png,-1.5035,0.3047,0.0031,1.944,t_junction
001577.png,-1.5038,0.306,0.0031,1.6157,t_junction
001578.png,-1.5038,0.3066,0.0031,1.2909,t_junction
001579.png,-1.504,0.3061,0.0031,0.97,t_junction
001580.png,-1.5046,0.3055,0.0031,0.6513,t_junction
001581.png,-1.5057,0.3048,0.0031,0.3397,t_junction
001582.png,-1.507,0.3045,0.0031,0.0323,t_junction
001583.png,-1.5078,0.3046,0.0031,-0.2732,t_junction
001584.png,-1.5087,0.305,0.0031,-0.5759,t_junction
001585.png,-1.5094,0.3056,0.0031,-0.8755,t_junction
001586.png,-1.5095,0.3056,0.0031,-1.1149,t_junction
001587.png,-1.5094,0.3054,0.0031,-1.1191,t_junction
001588.png,-1.5093,0.3052,0.0031,-1.1234,t_junction
001589.png,-1.5092,0.3051,0.0031,-1.1276,t_junction
001590.png,-1.5091,0.3049,0.0031,-1.1319,t_junction
001591.png,-1.5091,0.3047,0.0031,-1.1361,t_junction
001592.png,-1.509,0.3045,0.0031,-1.1404,t_junction
001593.png,-1.5089,0.3044,0.0031,-1.1446,t_junction
001594.png,-1.5088,0.3042,0.0031,-1.1489,t_junction
001595.png,-1.5087,0.304,0.0031,-1.1531,t_junction
001596.png,-1.5087,0.3038,0.0031,-1.1582,t_junction
001597.png,-1.5086,0.3037,0.0031,-1.1624,t_junction
001598.png,-1.5082,0.3029,0.0031,-1.1425,t_junction
001599.png,-1.5075,0.3013,0.0031,-1.0641,t_junction
001600.png,-1.5059,0.2989,0.0031,-0.9004,t_junction
001601.png,-1.5043,0.2972,0.0031,-0.6601,t_junction
001602.png,-1.5028,0.2962,0.0031,-0.3612,t_junction
001603.png,-1.5012,0.2959,0.0031,-0.0281,t_junction
001604.png,-1.4996,0.296,0.0031,0.317,t_junction
001605.png,-1.4985,0.2965,0.0031,0.6626,t_junction
001606.png,-1.4981,0.2969,0.0031,0.9351,t_junction
001607.png,-1.4982,0.2967,0.0031,0.942,t_junction
001608.png,-1.4983,0.2965,0.0031,0.949,t_junction
001609.png,-1.4982,0.2967,0.0031,0.9541,t_junction
001610.png,-1.4962,0.2995,0.0031,0.9423,t_junction
001611.png,-1.4912,0.3062,0.0031,0.9058,t_junction
001612.png,-1.482,0.3173,0.0031,0.8383,t_junction
001613.png,0.3177,-0.2795,0.0031,-2.6143,crossroad
001614.png,0.3167,-0.28,0.0031,-2.616,crossroad
001615.png,0.3159,-0.2805,0.0031,-2.6174,crossroad
001616.png,0.3151,-0.281,0.0031,-2.6188,crossroad
001617.png,0.3142,-0.2815,0.0031,-2.6201,crossroad
001618.png,0.3131,-0.2821,0.0031,-2.6221,crossroad
001619.png,0.3127,-0.2823,0.0031,-2.6142,crossroad
001620.png,0.311,-0.2834,0.0031,-2.5688,crossroad
001621.png,0.3093,-0.2845,0.0031,-2.476,crossroad
001622.png,0.3081,-0.2856,0.0031,-2.3315,crossroad
001623.png,0.3076,-0.2862,0.0031,-2.137,crossroad
001624.png,0.3069,-0.2875,0.0031,-1.8989,crossroad
001625.png,0.3066,-0.2892,0.0031,-1.6206,crossroad
001626.png,0.3066,-0.2905,0.0031,-1.3106,crossroad
001627.png,0.3068,-0.291,0.0031,-0.9824,crossroad
001628.png,0.3068,-0.2909,0.0031,-0.9028,crossroad
001629.png,0.3067,-0.2909,0.0031,-0.8907,crossroad
001630.png,0.3067,-0.2908,0.0031,-0.8787,crossroad
001631.png,0.3066,-0.2908,0.0031,-0.8667,crossroad
001632.png,0.3066,-0.2907,0.0031,-0.8547,crossroad
001633.png,0.3066,-0.2907,0.0031,-0.8426,crossroad
001634.png,0.3065,-0.2906,0.0031,-0.8306,crossroad
001635.png,0.3065,-0.2906,0.0031,-0.8186,crossroad
001636.png,0.3064,-0.2905,0.0031,-0.8066,crossroad
001637.png,0.3061,-0.2902,0.0031,-0.7887,crossroad
001638.png,0.306,-0.2901,0.0031,-0.7428,crossroad
001639.png,0.3064,-0.2904,0.0031,-0.64,crossroad
001640.png,0.3089,-0.292,0.0031,-0.4693,crossroad
001641.png,0.3177,-0.2953,0.0031,-0.2308,crossroad
001642.png,1.4929,0.2717,0.0031,1.0949,t_junction
001643.png,1.4933,0.2725,0.0031,1.1066,t_junction
001644.png,1.4938,0.2736,0.0031,1.1611,t_junction
001645.png,1.4944,0.2751,0.0031,1.2803,t_junction
001646.png,1.4946,0.2763,0.0031,1.4729,t_junction
001647.png,1.4947,0.2777,0.0031,1.7359,t_junction
001648.png,1.4944,0.2787,0.0031,2.0492,t_junction
001649.png,1.4942,0.2791,0.0031,2.3872,t_junction
001650.png,1.4951,0.2784,0.0031,2.733,t_junction
001651.png,1.4964,0.278,0.0031,3.0752,t_junction
001652.png,1.4974,0.2781,0.0031,-2.7472,t_junction
001653.png,1.4981,0.2785,0.0031,-2.4261,t_junction
001654.png,1.4988,0.2793,0.0031,-2.1126,t_junction
001655.png,1.4992,0.2801,0.0031,-1.804,t_junction
001656.png,1.4992,0.2808,0.0031,-1.4975,t_junction
001657.png,1.4991,0.2813,0.0031,-1.1958,t_junction
001658.png,1.4989,0.2817,0.0031,-0.8956,t_junction
001659.png,1.4985,0.2821,0.0031,-0.5967,t_junction
001660.png,1.4983,0.2822,0.0031,-0.2965,t_junction
001661.png,1.4986,0.2822,0.0031,0.0027,t_junction
001662.png,1.4993,0.2823,0.0031,0.3584,t_junction
001663.png,1.4991,0.2822,0.0031,0.6505,t_junction
001664.png,1.4988,0.2819,0.0031,0.9419,t_junction
001665.png,1.4985,0.2814,0.0031,1.2337,t_junction
001666.png,1.4984,0.2809,0.0031,1.5265,t_junction
001667.png,1.4985,0.2801,0.0031,1.8203,t_junction
001668.png,1.4988,0.2792,0.0031,2.1158,t_junction
001669.png,1.4993,0.2786,0.0031,2.4141,t_junction
001670.png,1.4997,0.2783,0.0031,2.7121,t_junction
001671.png,1.4995,0.2784,0.0031,3.0103,t_junction
001672.png,1.4983,0.2783,0.0031,-2.912,t_junction
001673.png,1.4972,0.278,0.0031,-2.6104,t_junction
001674.png,1.4965,0.2774,0.0031,-2.3061,t_junction
001675.png,1.4963,0.2772,0.0031,-2.0027,t_junction
001676.png,1.4963,0.277,0.0031,-1.6975,t_junction
001677.png,1.4963,0.2768,0.0031,-1.3948,t_junction
001678.png,1.4965,0.2761,0.0031,-1.0945,t_junction
001679.png,1.4967,0.2758,0.0031,-0.7968,t_junction
001680.png,1.4964,0.276,0.0031,-0.5027,t_junction
001681.png,1.496,0.2761,0.0031,-0.2131,t_junction
001682.png,1.4946,0.2762,0.0031,0.1864,t_junction
001683.png,1.4935,0.2758,0.0031,0.4717,t_junction
001684.png,1.4929,0.2754,0.0031,0.7638,t_junction
001685.png,1.4925,0.275,0.0031,1.0573,t_junction
001686.png,1.4924,0.2746,0.0031,1.3541,t_junction
001687.png,1.4923,0.2739,0.0031,1.6556,t_junction
001688.png,1.4924,0.2731,0.0031,1.9615,t_junction
001689.png,1.4926,0.2729,0.0031,2.2685,t_junction
001690.png,1.4929,0.2726,0.0031,2.5741,t_junction
001691.png,1.4928,0.2726,0.0031,2.8768,t_junction
001692.png,1.4926,0.2727,0.0031,3.062,t_junction
001693.png,1.4927,0.2727,0.0031,3.0689,t_junction
001694.png,1.4927,0.2727,0.0031,3.0758,t_junction
001695.png,1.4927,0.2727,0.0031,3.0827,t_junction
001696.png,1.4927,0.2727,0.0031,3.0896,t_junction
001697.png,1.4927,0.2727,0.0031,3.0965,t_junction
001698.png,1.4928,0.2727,0.0031,3.1034,t_junction
001699.png,1.4928,0.2727,0.0031,3.1103,t_junction
001700.png,1.4928,0.2727,0.0031,3.1187,t_junction
001701.png,1.4913,0.2727,0.0031,-3.1139,t_junction
001702.png,1.4884,0.2724,0.0031,-2.9843,t_junction
001703.png,0.31,0.323,0.0031,2.7277,crossroad
001704.png,0.3096,0.3232,0.0031,2.7278,crossroad
001705.png,0.3092,0.3234,0.0031,2.7279,crossroad
001706.png,0.3088,0.3236,0.0031,2.7279,crossroad
001707.png,0.308,0.3239,0.0031,2.7391,crossroad
001708.png,0.3064,0.3246,0.0031,2.7932,crossroad
001709.png,0.3038,0.3253,0.0031,2.9455,crossroad
001710.png,0.3011,0.3257,0.0031,-3.1299,crossroad
001711.png,0.2984,0.3254,0.0031,-2.8527,crossroad
001712.png,0.2969,0.3247,0.0031,-2.5273,crossroad
001713.png,0.2964,0.3243,0.0031,-2.1805,crossroad
001714.png,0.2966,0.3245,0.0031,-1.8302,crossroad
001715.png,0.2966,0.3245,0.0031,-1.4834,crossroad
001716.png,0.2965,0.3247,0.0031,-1.1471,crossroad
001717.png,0.2967,0.3244,0.0031,-0.8206,crossroad
001718.png,0.297,0.3242,0.0031,-0.3795,crossroad
001719.png,0.297,0.3242,0.0031,-0.073,crossroad
001720.png,0.297,0.3242,0.0031,0.2312,crossroad
001721.png,0.2971,0.3242,0.0031,0.5325,crossroad
001722.png,0.2977,0.3247,0.0031,0.8314,crossroad
001723.png,0.2984,0.3256,0.0031,1.1275,crossroad
001724.png,0.2987,0.3266,0.0031,1.4196,crossroad
001725.png,0.2988,0.3274,0.0031,1.7117,crossroad
001726.png,0.2987,0.3278,0.0031,2.0042,crossroad
001727.png,0.2983,0.3284,0.0031,2.2987,crossroad
001728.png,0.2974,0.3291,0.0031,2.6522,crossroad
001729.png,0.2966,0.3294,0.0031,2.9466,crossroad
001730.png,0.296,0.3295,0.0031,-3.0406,crossroad
001731.png,0.2959,0.3295,0.0031,-2.7434,crossroad
001732.png,0.296,0.3295,0.0031,-2.4466,crossroad
001733.png,0.296,0.3295,0.0031,-2.1539,crossroad
001734.png,-0.3168,0.9225,0.0031,-1.9579,crossroad
001735.png,-0.3251,0.9026,0.0031,-1.9736,crossroad
001736.png,-0.3282,0.8953,0.0031,-1.586,crossroad
001737.png,-0.3283,0.8902,0.0031,-1.627,crossroad
001738.png,-0.3283,0.8902,0.0031,-1.627,crossroad
001739.png,-0.3283,0.8902,0.0031,-1.627,crossroad
001740.png,-0.3283,0.8902,0.0031,-1.627,crossroad
001741.png,-0.3283,0.8903,0.0031,-1.6268,crossroad
001742.png,-0.3283,0.8908,0.0031,-1.6268,crossroad
001743.png,-0.3283,0.8913,0.0031,-1.6272,crossroad
001744.png,-0.3282,0.8918,0.0031,-1.6276,crossroad
001745.png,-0.3282,0.8922,0.0031,-1.6275,crossroad
001746.png,-0.3282,0.8924,0.0031,-1.615,crossroad
001747.png,-0.3282,0.8922,0.0031,-1.5581,crossroad
001748.png,-0.3282,0.8915,0.0031,-1.4408,crossroad
001749.png,-0.328,0.8907,0.0031,-1.2535,crossroad
001750.png,-0.328,0.8906,0.0031,-0.9966,crossroad
001751.png,-0.328,0.8905,0.0031,-0.6893,crossroad
001752.png,-0.3276,0.8903,0.0031,-0.3557,crossroad
001753.png,-0.3271,0.8902,0.0031,-0.0147,crossroad
001754.png,-0.3261,0.8904,0.0031,0.4573,crossroad
001755.png,-0.3259,0.8905,0.0031,0.784,crossroad
001756.png,-0.3257,0.8908,0.0031,1.0975,crossroad
001757.png,-0.3256,0.891,0.0031,1.4022,crossroad
001758.png,-0.3256,0.8913,0.0031,1.7019,crossroad
001759.png,-0.3256,0.8915,0.0031,1.9976,crossroad
001760.png,-0.3256,0.8915,0.0031,2.2918,crossroad
001761.png,-0.3259,0.8918,0.0031,2.5855,crossroad
001762.png,-0.3257,0.8917,0.0031,2.8812,crossroad
001763.png,-0.3257,0.8917,0.0031,-3.0497,crossroad
001764.png,-0.3257,0.8917,0.0031,-2.7545,crossroad
001765.png,-0.3256,0.8917,0.0031,-2.4573,crossroad
001766.png,-0.3258,0.8915,0.0031,-2.1601,crossroad
001767.png,-0.326,0.8912,0.0031,-1.8606,crossroad
001768.png,-0.3261,0.8908,0.0031,-1.5614,crossroad
001769.png,-0.326,0.8907,0.0031,-1.2594,crossroad
001770.png,-0.3258,0.8903,0.0031,-0.96,crossroad
001771.png,-0.3258,0.8902,0.0031,-0.6629,crossroad
001772.png,-0.3259,0.8903,0.0031,-0.3656,crossroad
001773.png,-0.3255,0.8902,0.0031,-0.0098,crossroad
001774.png,-0.3258,0.8902,0.0031,0.2891,crossroad
001775.png,-0.3261,0.89,0.0031,0.5877,crossroad
001776.png,-0.3266,0.8896,0.0031,0.8872,crossroad
001777.png,-0.3268,0.8893,0.0031,1.1837,crossroad
001778.png,-0.327,0.8888,0.0031,1.4771,crossroad
001779.png,-0.327,0.8893,0.0031,1.7723,crossroad
001780.png,-0.3273,0.8903,0.0031,2.069,crossroad
001781.png,-0.3279,0.8911,0.0031,2.3632,crossroad
001782.png,-0.3285,0.8916,0.0031,2.6577,crossroad
001783.png,0.2788,1.481,0.0031,0.1544,t_junction
001784.png,0.287,1.4823,0.0031,0.1669,t_junction
